,text,id,user,name,likes,retweet_count,date,source,location,sentiment
1799,Oceans 5 is a great model for working collaboratively to protect our oceans. Check it out: http://t.co/L78Sni5YHB,523221286068047872,LeoDiCaprio,Leonardo DiCaprio,2236,1118,2014-10-17 21:17:30,Twitter Web Client,"Los Angeles, CA",1
1800,RT @THR Leonardo DiCaprio Donates $2 Million to Create Marine Reserves and Stop Illegal Fishing: http://t.co/9uYTcYhzjz,523213325245505536,LeoDiCaprio,Leonardo DiCaprio,2643,1465,2014-10-17 20:45:52,Twitter Web Client,"Los Angeles, CA",-1
1801,Amazing! @BarackObama creates 13th monument protecting 346K acres in the San Gabriel Mountains: http://t.co/TVJTrl9Itu #MonumentsMatter,521739197321728000,LeoDiCaprio,Leonardo DiCaprio,2447,1108,2014-10-13 19:08:12,Twitter Web Client,"Los Angeles, CA",1
1802,Great mashup video of my speech at the @UN – really creative work. Thanks MulliganBrother. #climatechange http://t.co/OcKQsJbnWR,520274108677099520,LeoDiCaprio,Leonardo DiCaprio,4802,2527,2014-10-09 18:06:28,Twitter Web Client,"Los Angeles, CA",1
1803,Grt News! @BarackObama creates the largest marine reserve in the Pacific ocean: http://t.co/7RywGlw9L7,518072282728509440,LeoDiCaprio,Leonardo DiCaprio,2704,1450,2014-10-03 16:17:12,Twitter Web Client,"Los Angeles, CA",0
1804,RT @Carter_Roberts: Where the wild things aren’t: Living Planet Report shows 52% decline in wildlife in 40 years http://t.co/pRSamQRhTC htt…,517025578029813760,LeoDiCaprio,Leonardo DiCaprio,0,1790,2014-09-30 18:57:58,Twitter Web Client,"Los Angeles, CA",1
1805,Poet &amp; activist Kathy Jetnil-Kijiner moved world leaders at the @UN #Climate2014 summit to tears. WATCH: http://t.co/8KmlGSGx7U,515223323194978304,LeoDiCaprio,Leonardo DiCaprio,1962,1275,2014-09-25 19:36:27,Twitter Web Client,"Los Angeles, CA",0
1806,With @MarkRuffalo &amp; Oren Lyons at the People's #ClimateMarch for the #100percent. Pic here: http://t.co/2WAHSdaSKB,514579759188434944,LeoDiCaprio,Leonardo DiCaprio,2259,1032,2014-09-24 00:59:09,Twitter for iPhone,"Los Angeles, CA",0
1807,Watching President Obama deliver a strong statement and commitment to #Climate2014. @BarackObama http://t.co/8hES2SfxOr,514497595214147584,LeoDiCaprio,Leonardo DiCaprio,2343,1057,2014-09-23 19:32:40,Instagram,"Los Angeles, CA",1
1808,Ran into this #climatechange pioneer at the @UN_Photo this morning. Thank you Vice President Gore.… http://t.co/ZmYLQFY8Uz,514493895426965504,LeoDiCaprio,Leonardo DiCaprio,1775,846,2014-09-23 19:17:58,Instagram,"Los Angeles, CA",0
1809,Solving the #climate crisis is not a question of politics. It is our moral obligation for the #100percent: http://t.co/eSYjWGMbQL,514455200456011776,LeoDiCaprio,Leonardo DiCaprio,3585,2796,2014-09-23 16:44:12,Twitter for iPad,"Los Angeles, CA",0
1810,"New research shows that by 2050 clean, renewable energy could supply #100percent of the world’s energy… http://t.co/yixMoMyQBi",514450834697248770,LeoDiCaprio,Leonardo DiCaprio,2377,1609,2014-09-23 16:26:51,Instagram,"Los Angeles, CA",1
1811,This seems like the perfect setting to join Instagram and share this view from the UN General… http://t.co/55997IDTqf,514398528404066305,LeoDiCaprio,Leonardo DiCaprio,2530,1147,2014-09-23 12:59:00,Instagram,"Los Angeles, CA",1
1812,"Today, I have the privilege to speak at the United Nations #Climate2014 Summit where world leaders are… http://t.co/u3sl5BBjfn",514389848728166400,LeoDiCaprio,Leonardo DiCaprio,3895,2018,2014-09-23 12:24:31,Instagram,"Los Angeles, CA",0
1813,Honored to accept at this key moment for #Climate2014. RT @UN: Ban Ki-moon names @LeoDiCaprio Messenger of Peace http://t.co/GfOEvhlvAJ,511944362272759809,LeoDiCaprio,Leonardo DiCaprio,3641,2280,2014-09-16 18:27:02,Twitter Web Client,"Los Angeles, CA",0
1814,"#TarSands oil mining damages communities, water, land, &amp; wildlife - and drives #climatechange. TAKE ACTION: http://t.co/OAWwMiGsMV",504764133141536768,LeoDiCaprio,Leonardo DiCaprio,2387,1668,2014-08-27 22:55:22,Twitter Web Client,"Los Angeles, CA",1
1815,Seeing the impacts of #TarSands first hand with @SierraClub was a wake up call. #CleanEnergy now! http://t.co/OvTYsBwXxU,504758066135302144,LeoDiCaprio,Leonardo DiCaprio,6075,4645,2014-08-27 22:31:15,Twitter Web Client,"Los Angeles, CA",1
1816,RT @CoralMDavenport: Obama pursuing global #climate deal that could bypass Congress. http://t.co/rcPtA9dMKa,504729088871768064,LeoDiCaprio,Leonardo DiCaprio,1471,730,2014-08-27 20:36:06,Twitter Web Client,"Los Angeles, CA",0
1817,"I accept the #IceBucketChallenge, donated &amp; nominate Canadian PM Stephen Harper. @alsassociation #StrikeOutALS http://t.co/HIQon0usFl",504058179571822592,LeoDiCaprio,Leonardo DiCaprio,6925,4371,2014-08-26 00:10:09,Twitter Web Client,"Los Angeles, CA",0
1818,RT @edmontonjournal: DiCaprio does the oilsands: Actor in Fort McMurray working on environmental documentary http://t.co/8XjOxGlS6Z #ymm,502851100866019328,LeoDiCaprio,Leonardo DiCaprio,0,595,2014-08-22 16:13:39,TweetDeck,"Los Angeles, CA",0
1819,Thanks @Politico. -- Leonardo DiCaprio voices climate change film http://t.co/wjGhfLX2yB.,502591935128043522,LeoDiCaprio,Leonardo DiCaprio,1871,903,2014-08-21 23:03:49,Twitter for iPad,"Los Angeles, CA",1
1820,Thanks @MichaelEMann.,502590431570698240,LeoDiCaprio,Leonardo DiCaprio,1325,395,2014-08-21 22:57:51,Twitter for iPad,"Los Angeles, CA",1
1821,"Leading up to @UN Climate Summit, watch first #GreenWorldRising film called #CARBON exploring carbon pricing &amp; more: http://t.co/E6pyGOgiqR",502155423940894720,LeoDiCaprio,Leonardo DiCaprio,1879,1167,2014-08-20 18:09:17,Twitter Web Client,"Los Angeles, CA",1
1822,Great event &amp; org. RT @Oceana: Big thanks to @LeoDiCaprio &amp; friends for help raising $1.4 million for the #oceans! http://t.co/IrhpnoHgyW,501876149656379394,LeoDiCaprio,Leonardo DiCaprio,2124,853,2014-08-19 23:39:33,Twitter Web Client,"Los Angeles, CA",1
1823,"""No ocean, no life. No ocean, no us."" See @SylviaEarle's #MissionBlue, a @Netflix original documentary, watch it today. #NetflixDocs",501444578675662848,LeoDiCaprio,Leonardo DiCaprio,3959,2117,2014-08-18 19:04:38,Twitter Web Client,"Los Angeles, CA",1
1824,"MT @ElephantCrisis: It's #WorldElephantDay. Join us to help celebrate and save these emotional, intelligent animals: http://t.co/VV4vt21MGY",499387282520952833,LeoDiCaprio,Leonardo DiCaprio,4548,2217,2014-08-13 02:49:40,Twitter Web Client,"Los Angeles, CA",1
1825,"#ThankYou Julius Baer, @Chopard &amp; everyone who supported our Foundation. We CAN find solutions to the environmental issues facing us today.",495584413967593474,LeoDiCaprio,Leonardo DiCaprio,3652,1180,2014-08-02 14:58:26,Twitter Web Client,"Los Angeles, CA",0
1826,Thru my foundation today I'm pledging $7 million to ocean conservation projects over the next 2 years. #OurOcean2014,478947257375809536,LeoDiCaprio,Leonardo DiCaprio,15785,7137,2014-06-17 17:08:19,TweetDeck,"Los Angeles, CA",0
1827,Thank you Secretary @JohnKerry for your leadership on this important issue and for hosting #OurOcean2014.,478946995177271296,LeoDiCaprio,Leonardo DiCaprio,3480,1016,2014-06-17 17:07:16,TweetDeck,"Los Angeles, CA",1
1828,Healthy oceans are critical to the survival of all life on Earth. #OurOcean2014,478946724330106880,LeoDiCaprio,Leonardo DiCaprio,6000,3572,2014-06-17 17:06:12,TweetDeck,"Los Angeles, CA",1
1829,RT @StateDept: Live now: @JohnKerry and @LeoDiCaprio speak at #OurOcean2014!  Watch here: http://t.co/cJkana9tvd.,478891273126825984,LeoDiCaprio,Leonardo DiCaprio,0,503,2014-06-17 13:25:51,Twitter for iPhone,"Los Angeles, CA",1
1830,Illegal fishing steals upwards of $10 billion dollars away from local fishermen every year. #OurOcean2014 http://t.co/o4EdAoLqLk,478575241120456704,LeoDiCaprio,Leonardo DiCaprio,2299,1376,2014-06-16 16:30:03,TweetDeck,"Los Angeles, CA",-1
1831,#Didyouknow the ocean is the #1 protein source for over 1 billion people worldwide? #OurOcean2014 http://t.co/o4EdAoLqLk,478573883231309824,LeoDiCaprio,Leonardo DiCaprio,2746,1536,2014-06-16 16:24:39,TweetDeck,"Los Angeles, CA",0
1832,RT @ConservationOrg: YOU can do something for our ocean now! Join @StateDept @ThunderclapIT:http://t.co/NFRXYJnYjz #OurOcean2014,478571847194513408,LeoDiCaprio,Leonardo DiCaprio,1523,721,2014-06-16 16:16:34,TweetDeck,"Los Angeles, CA",0
1833,It’s an honor. This issue is very important: http://t.co/A1ueF8ZGFt RT @JohnKerry: Look fwd to having @LeoDiCaprio at #OurOcean2014.,477832094341533696,LeoDiCaprio,Leonardo DiCaprio,2502,1101,2014-06-14 15:17:03,Twitter for iPhone,"Los Angeles, CA",1
1834,#LA County - Sheriff candidate @jameshellmold wants to make LASD green for all of us. Check out http://t.co/BLqYSYIZ27.,473623837490180096,LeoDiCaprio,Leonardo DiCaprio,1683,639,2014-06-03 00:34:57,Twitter for iPhone,"Los Angeles, CA",0
1835,The wait is over. Join me &amp; thank President @BarackObama for committing to #ActOnClimate by cutting carbon pollution: http://t.co/94i20KpGSi,473542182742155265,LeoDiCaprio,Leonardo DiCaprio,4384,2299,2014-06-02 19:10:29,Twitter Web Client,"Los Angeles, CA",-1
1836,RT @NRDC BIG NEWS! EPA Announces New Limits on #Carbon Pollution that Will Protect Health &amp; Tackle #Climate Change http://t.co/kut1nkIEQh,473530853864128512,LeoDiCaprio,Leonardo DiCaprio,1872,968,2014-06-02 18:25:28,Twitter Web Client,"Los Angeles, CA",1
1837,We can end the slaughter of African Elephants for ivory. Join me &amp; Donate to @ElephantCrisis Fund http://t.co/b08IBeDvNi #elephantsneedus,468842457245814784,LeoDiCaprio,Leonardo DiCaprio,5558,3204,2014-05-20 19:55:27,Twitter Web Client,"Los Angeles, CA",0
1838,"#RIPMountainBull A legendary Kenyan elephant found dead, killed for his ivory tusks…this has got to stop! http://t.co/eFpZji68qR",468836881010933760,LeoDiCaprio,Leonardo DiCaprio,4218,3491,2014-05-20 19:33:17,Twitter Web Client,"Los Angeles, CA",1
1839,Surprised only 96 others joined him. MT @LastWeekTonight: @TheScienceGuy joined us for a climate change debate. http://t.co/1qmO6sYDji,467033531143553024,LeoDiCaprio,Leonardo DiCaprio,2232,1000,2014-05-15 20:07:25,Twitter Web Client,"Los Angeles, CA",1
1840,RT @wildnetorg: Grt news for elephants! @LeoDiCaprio Foundation donates $1M to Elephant Crisis Fund http://t.co/S3aXhyrxXm #elephantsneedus,465969171415584768,LeoDiCaprio,Leonardo DiCaprio,3052,1620,2014-05-12 21:38:02,Twitter Web Client,"Los Angeles, CA",0
1841,Join me! Tell @BarackObama to protect elephants by ending the illegal trade of ivory in the US http://t.co/oHyFuZL2mh #ElephantsNeedUS,461559106059268097,LeoDiCaprio,Leonardo DiCaprio,8515,6463,2014-04-30 17:34:00,Twitter Web Client,"Los Angeles, CA",-1
1842,Every 15 mins a poacher kills an elephant &amp; the US is the 2nd largest market in the world for ivory! http://t.co/EN9WsbpPdp #elephantsneedus,461554394392043520,LeoDiCaprio,Leonardo DiCaprio,5408,4837,2014-04-30 17:15:17,Twitter Web Client,"Los Angeles, CA",0
1843,"Science and economics tell us 100% clean energy is possible. First step, get inspired. @JasonSilva http://t.co/RvRxzbjYam",460876619230351361,LeoDiCaprio,Leonardo DiCaprio,5579,3018,2014-04-28 20:22:03,Twitter Web Client,"Los Angeles, CA",1
1844,Help @Oceana stop the needless loss of #ocean life caused by massive gillnets. Pls Sign &amp; RT http://t.co/w0GQPqNkWG #stopthenets,446036561189036032,LeoDiCaprio,Leonardo DiCaprio,4853,4364,2014-03-18 21:32:57,Twitter Web Client,"Los Angeles, CA",-1
1845,"Massive nets are used in CA to catch swordfish, needlessly killing marine animals like dolphins &amp; whales http://t.co/F47JLbP7CW",446031130341277696,LeoDiCaprio,Leonardo DiCaprio,3849,2859,2014-03-18 21:11:22,Twitter Web Client,"Los Angeles, CA",-1
1846,"MT @Oceana: Big news for #oceans @LeoDiCaprio Foundation donates $3M to protect sharks, marine animals &amp; habitat http://t.co/Us3qUGwzEF",436591854390231040,LeoDiCaprio,Leonardo DiCaprio,6542,3392,2014-02-20 20:03:04,Twitter Web Client,"Los Angeles, CA",0
1847,What our world will look like if all the ice melts: http://t.co/f3AP8SM2hU via @TreeHugger #climate,428733524544204801,LeoDiCaprio,Leonardo DiCaprio,4107,3103,2014-01-30 03:36:52,Twitter Web Client,"Los Angeles, CA",0
1848,"Great hosting Jonah. RT @nbcsnl: ""You're flying!"" - @LeoDiCaprio. @JonahHill monologue. #SNL http://t.co/KJ68K2sHFV",427489831577722880,LeoDiCaprio,Leonardo DiCaprio,39349,20947,2014-01-26 17:14:52,Twitter for iPad,"Los Angeles, CA",1
1849,"Congrats to my fellow nominees, @JonahHill, Marty, Terry Winter and #WolfofWallStreet family for the #Oscar noms.",423847862456160258,LeoDiCaprio,Leonardo DiCaprio,11660,5806,2014-01-16 16:02:59,TweetDeck,"Los Angeles, CA",0
1850,Thx Kevin. RT: @KevinRose: @LeoDiCaprio congrats on best actor,422797566401458177,LeoDiCaprio,Leonardo DiCaprio,3006,1071,2014-01-13 18:29:29,TweetDeck,"Los Angeles, CA",1
1851,Thank you Reuben! Appreciate it. RT: @RHoneymonzta: DiCaprio winning Best actor at the #GoldenGlobes for #wolfofwallstreet is brilliant!,422783321567789056,LeoDiCaprio,Leonardo DiCaprio,3409,1346,2014-01-13 17:32:53,TweetDeck,"Los Angeles, CA",1
1852,Thanks man. RT @JonahHill: Congrats to Leo for taking home the best actor Golden Globe! Well deserved!,422782963240034304,LeoDiCaprio,Leonardo DiCaprio,6572,2612,2014-01-13 17:31:28,TweetDeck,"Los Angeles, CA",1
1853,"Thank you #GoldenGlobes &amp; HFPA. Big thx to Marty, the Wolf cast and crew.",422589544115220480,LeoDiCaprio,Leonardo DiCaprio,16044,8663,2014-01-13 04:42:53,Twitter for iPhone,"Los Angeles, CA",0
1854,#TheWolfOfWallStreet is in theaters tomorrow! http://t.co/voBW0U38xu,415641905716670464,LeoDiCaprio,Leonardo DiCaprio,20806,8962,2013-12-25 00:35:27,Twitter Web Client,"Los Angeles, CA",0
1855,#cleanenergy cars are key to our planet’s future. Proud to be part @VenturiCars first #FormulaE Grand Prix team http://t.co/fELEnT7H2W,410121762274557952,LeoDiCaprio,Leonardo DiCaprio,2052,1270,2013-12-09 19:00:22,TweetDeck,"Los Angeles, CA",1
1856,RT @ESPNMotorsports: Leonardo DiCaprio to co-own electric race car team http://t.co/YAtGf6JB2G,410117607598342145,LeoDiCaprio,Leonardo DiCaprio,1600,845,2013-12-09 18:43:51,TweetDeck,"Los Angeles, CA",1
1857,RT @FIAformulaE: @venturi has shown tremendous foresight in their decision to create an environmentally friendly racing team. -@LeoDiCaprio,410116647450865664,LeoDiCaprio,Leonardo DiCaprio,1118,550,2013-12-09 18:40:03,TweetDeck,"Los Angeles, CA",1
1858,"A hero, we honor. MT @NelsonMandela When a man has done what he considers to be his duty to his people&amp;country,he can rest in peace #Madiba",409001894913114112,LeoDiCaprio,Leonardo DiCaprio,3828,2964,2013-12-06 16:50:25,TweetDeck,"Los Angeles, CA",0
1859,Make sure you see #OutOfTheFurnace. Amazing performances and incredible filmmaking.,408654785428996096,LeoDiCaprio,Leonardo DiCaprio,2140,1216,2013-12-05 17:51:07,Twitter Web Client,"Los Angeles, CA",1
1860,New #TheWolfofWallStreet pics up on @Mobli featuring @JonahHill @McConaughey @MargotRobbie. Check it out: http://t.co/RCewHgGFbr,405384167728242688,LeoDiCaprio,Leonardo DiCaprio,1722,933,2013-11-26 17:14:51,TweetDeck,"Los Angeles, CA",1
1861,Thanks to @World_Wildlife &amp; @ChristiesInc for your partnership with my Foundation. We’re excited about this news. http://t.co/qFOsdC2OpV,403616570603106305,LeoDiCaprio,Leonardo DiCaprio,1498,758,2013-11-21 20:11:03,Twitter for Websites,"Los Angeles, CA",1
1862,.MT @World_Wildlife: @LeoDiCaprio Foundation donates $3mm to help Nepal double tiger numbers by 2022. http://t.co/y9ljuKuT6Q #SaveTigersNow,403599404189233152,LeoDiCaprio,Leonardo DiCaprio,1613,1087,2013-11-21 19:02:51,TweetDeck,"Los Angeles, CA",0
1863,30k elephants killed last year. Want to put an end to this? Let's start in the U.S. Pls sign &amp; share: http://t.co/6HQGfjyPQU #ivorycrush,401117293452603392,LeoDiCaprio,Leonardo DiCaprio,2537,3379,2013-11-14 22:39:49,Twitter for iPhone,"Los Angeles, CA",-1
1864,"6 tons of ivory will be destroyed today, a message that it's time to end the slaughter of elephants: http://t.co/7dR0nEhtPE #ivorycrush",401111902127808512,LeoDiCaprio,Leonardo DiCaprio,2175,2140,2013-11-14 22:18:24,Twitter for iPhone,"Los Angeles, CA",0
1865,"Thx for your support to protect the #AntarcticOcean. We cannot give up, we will find a way forward. http://t.co/VP4JruK6If",397429037917679616,LeoDiCaprio,Leonardo DiCaprio,1892,1155,2013-11-04 18:24:01,Twitter Web Client,"Los Angeles, CA",0
1866,Talks on Antarctic Marine Reserve Fail to Reach Agreement http://t.co/cQEcH9ZEah,397423205041713152,LeoDiCaprio,Leonardo DiCaprio,1113,690,2013-11-04 18:00:50,Twitter Web Client,"Los Angeles, CA",-1
1867,RT @TheWolfofWallSt: Watch the exclusive NEW trailer from Martin Scorsese's #TheWolfofWallStreet on @iTunesTrailers! http://t.co/D7PeVEfSCi,395616609282170880,LeoDiCaprio,Leonardo DiCaprio,0,873,2013-10-30 18:22:04,Twitter Web Client,"Los Angeles, CA",1
1868,Do you think it's time to protect the #AntarcticOcean? RT now &amp; sign the petition: http://t.co/XTACy8wUYY http://t.co/MEOuWD1LQl,395336011518996480,LeoDiCaprio,Leonardo DiCaprio,8372,7089,2013-10-29 23:47:04,Twitter Web Client,"Los Angeles, CA",0
1869,We have another chance to protect the #AntarcticOcean. Leaders mtg right now to decide. RT &amp; sign the petition: http://t.co/pbJuRlQFvQ,394944335059238912,LeoDiCaprio,Leonardo DiCaprio,1358,1772,2013-10-28 21:50:41,Twitter Web Client,"Los Angeles, CA",1
1870,Watch with me: @pcousteau explores how tigers are threatened in Sumatra on @cnni http://t.co/06tedPdFf3 #Save30Hills,393893610531196929,LeoDiCaprio,Leonardo DiCaprio,1052,844,2013-10-26 00:15:29,Twitter Web Client,"Los Angeles, CA",0
1871,Watch @mrkevinconnolly on ESPN at 8pm TONIGHT when his @30for30 airs #Bigshot,392795702947876864,LeoDiCaprio,Leonardo DiCaprio,892,526,2013-10-22 23:32:48,Twitter Web Client,"Los Angeles, CA",0
1872,Watch @algore's #CostOfCarbon livestream w/ me &amp; learn about solutions that can change our future: http://t.co/CpbC3VePbv,392751500478279680,LeoDiCaprio,Leonardo DiCaprio,987,755,2013-10-22 20:37:09,Twitter Web Client,"Los Angeles, CA",0
1873,.@Mruff221 Check out Stanford Professor Mark Jacobson tonight on Letterman. He's unveiling something big. #renewable,388125010449018880,LeoDiCaprio,Leonardo DiCaprio,952,533,2013-10-10 02:13:08,Twitter Web Client,"Los Angeles, CA",0
1874,.@Thom_Hartmann VIDEO: Runaway #climate change could be closer than you think http://t.co/7anrlCOaWF by @LastHrs http://t.co/yx2UT3NHmG,388026591168569344,LeoDiCaprio,Leonardo DiCaprio,2821,1704,2013-10-09 19:42:03,Twitter Web Client,"Los Angeles, CA",0
1875,Do it. Hug a scientist. @BuzzFeed 7 Reasons To Hug A Climate Scientist: http://t.co/p8WmFuW81q via @Avaaz #debateisover #IPCC,384041557445181441,LeoDiCaprio,Leonardo DiCaprio,1355,1476,2013-09-28 19:46:57,Twitter Web Client,"Los Angeles, CA",0
1876,"RT @Avaaz The science is in: climate change is real, man-made. The debate is over. Sign http://t.co/BMKlNTVSHN
debateisover",384019189599838208,LeoDiCaprio,Leonardo DiCaprio,945,817,2013-09-28 18:18:04,Twitter for iPhone,"Los Angeles, CA",1
1877,New #IPCC report: Scientists confirm that human activity is 'dominant cause' of global warming: http://t.co/y11v0WDde5,383682736159875072,LeoDiCaprio,Leonardo DiCaprio,1182,1196,2013-09-27 20:01:07,Twitter Web Client,"Los Angeles, CA",1
1878,Tune in. RT @pcousteau: Here's a preview of #CNNExpedition Sumatra airing tomm at 1400 1930 GMT on @cnni http://t.co/8HCO8BIigv,378654987292651521,LeoDiCaprio,Leonardo DiCaprio,880,628,2013-09-13 23:02:38,Twitter Web Client,"Los Angeles, CA",0
1879,My friend @pcousteau begins an epic journey w/ @World_Wildlife to '30 Hills' - check it out: http://t.co/5VWY74R2gi,378649177376313344,LeoDiCaprio,Leonardo DiCaprio,1063,687,2013-09-13 22:39:33,Twitter Web Client,"Los Angeles, CA",1
1880,Check out Tom Hardy's doc 'Poaching Wars' on the #elephant &amp; #rhino crisis in Africa. Tonight in UK @ITV http://t.co/EHMO0Y4hTr #Inception,370576136922595328,LeoDiCaprio,Leonardo DiCaprio,1777,1780,2013-08-22 16:00:10,Twitter Web Client,"Los Angeles, CA",0
1881,"MT @AmazonWatch Thx for ur tweets. Sad day, but fight is not over. Correa abandoned Yasuni, but people of Ecuador have not #NoToquenElYasuni",368410503166431233,LeoDiCaprio,Leonardo DiCaprio,1615,3332,2013-08-16 16:34:43,Twitter Web Client,"Los Angeles, CA",-1
1882,Disappointing news from Ecuador: Correa OKs drilling in one of most bio-diverse region in world. http://t.co/9paN6TbWE3  #noquenelyasuni,368400825095159808,LeoDiCaprio,Leonardo DiCaprio,1499,3302,2013-08-16 15:56:15,Twitter Web Client,"Los Angeles, CA",-1
1883,"RT @AmazonWatch: .@MashiRafael Don't give up on ur vision. It's the best idea yet to protect biodiversity, indig rights,&amp; stop climate chan…",368123135595270144,LeoDiCaprio,Leonardo DiCaprio,0,658,2013-08-15 21:32:49,Twitter Web Client,"Los Angeles, CA",1
1884,#AlienSharks tonight at 10pm/EST on @Discovery for #sharkweek 2nite. These are amazing animals @ConservationOrg,365610369135288320,LeoDiCaprio,Leonardo DiCaprio,1278,948,2013-08-08 23:07:59,Twitter Web Client,"Los Angeles, CA",1
1885,MT @VW Last day of #SharkWeek! Use #VWSharkWeek &amp; we'll donate $2 to @Surfrider to protect oceans up to $50K. http://t.co/1KEJaNCOro,365559102920859648,LeoDiCaprio,Leonardo DiCaprio,847,793,2013-08-08 19:44:16,Twitter Web Client,"Los Angeles, CA",0
1886,Great news: @NYGovCuomo Signs Law Banning Shark Fin Sales http://t.co/8mqmFAPMbA,361307986708271106,LeoDiCaprio,Leonardo DiCaprio,1548,1391,2013-07-28 02:11:51,Twitter for iPhone,"Los Angeles, CA",1
1887,"No #AntarcticOcean protection yet as Russia blocks at global mtg - fight continues! #JointheWatch
http://t.co/5Ryw2i6TMU",357529716024025088,LeoDiCaprio,Leonardo DiCaprio,4160,2471,2013-07-17 15:58:21,Twitter for iPhone,"Los Angeles, CA",0
1888,Thx for raising awareness. MT @HillaryClinton: met w/wildlife experts abt elephants. Their solution: Stop the Killing - Trafficking - Demand,357520477264166913,LeoDiCaprio,Leonardo DiCaprio,1040,911,2013-07-17 15:21:38,Twitter for iPad,"Los Angeles, CA",0
1889,Nations mtg NOW to decide on protecting the #AntarcticOcean. Join me: Tell them to vote 'YES' http://t.co/XTACy8wUYY,356896830153428992,LeoDiCaprio,Leonardo DiCaprio,1031,1475,2013-07-15 22:03:29,Twitter Web Client,"Los Angeles, CA",0
1890,"MT @Discovery_Earth: DiCaprio, @JimCameron, @RichardBranson Protect #AntarcticOcean http://t.co/R4Ln5OcyGv",356893102629322753,LeoDiCaprio,Leonardo DiCaprio,835,725,2013-07-15 21:48:41,Twitter Web Client,"Los Angeles, CA",0
1891,"Emperor penguins, minke whales &amp; colossal squid live in the #AntarcticOcean. Why protect this place? Pls watch: http://t.co/STG6bwUKnb",356888687616856065,LeoDiCaprio,Leonardo DiCaprio,1054,1288,2013-07-15 21:31:08,Twitter Web Client,"Los Angeles, CA",1
1892,Good News! President Obama Pledges Support to #StopWildlifeCrime in Africa: http://t.co/tCrmA1eNCE,352178043902627840,LeoDiCaprio,Leonardo DiCaprio,1726,1740,2013-07-02 21:32:43,Twitter Web Client,"Los Angeles, CA",1
1893,Historic day. Well done #SCOTUS. RT @GLAAD: Supreme Court affirms that #DOMA is unconstitutional! http://t.co/FZCXAFc9ca,349907448028598272,LeoDiCaprio,Leonardo DiCaprio,4898,3718,2013-06-26 15:10:11,TweetDeck,"Los Angeles, CA",0
1894,"Yes we can. MT @whitehouse: ""If we can come together &amp; get this right, we can define a sustainable future for your generation"" #ActOnClimate",349657245715406848,LeoDiCaprio,Leonardo DiCaprio,1267,1184,2013-06-25 22:35:58,Twitter for iPhone,"Los Angeles, CA",1
1895,"RT @whitehouse: RT to share President Obama's plan to cut carbon pollution and #ActOnClimate change: http://t.co/PvnynViqk5, http://t.co/LV…",349649124150349825,LeoDiCaprio,Leonardo DiCaprio,0,1089,2013-06-25 22:03:42,Twitter Web Client,"Los Angeles, CA",0
1896,RT @TheWolfofWallSt: Have you seen the new trailer from Martin Scorsese's @TheWolfOfWallSt? Watch it here! http://t.co/GmY1tkyp5w @LeoDiCap…,346700213970403329,LeoDiCaprio,Leonardo DiCaprio,0,1727,2013-06-17 18:45:47,Twitter Web Client,"Los Angeles, CA",1
1897,"RT @AmazonWatch: #WorldEnvironmentDay ""We don't inherit the Earth from our ancestors, we borrow it from our children."" Native Am prvb http:…",342359452860678144,LeoDiCaprio,Leonardo DiCaprio,0,1533,2013-06-05 19:17:08,Twitter Web Client,"Los Angeles, CA",0
1898,Help @OfficialZSL &amp; @EdNorton stop #rhino poaching in Kenya with network of next generation cameras. Vote now: http://t.co/8cQ6csfC2x,340498134067195904,LeoDiCaprio,Leonardo DiCaprio,1158,1426,2013-05-31 16:00:55,Twitter Web Client,"Los Angeles, CA",0
1899,Help @Avaaz protect massive stretches of pristine rainforest in #Indonesia. Pls sign &amp; RT: http://t.co/loHfEWtheQ #SaveAceh,337983910552141824,LeoDiCaprio,Leonardo DiCaprio,1152,2887,2013-05-24 17:30:18,Twitter Web Client,"Los Angeles, CA",0
1900,"Rainforest in Sumatra - home to tigers, orangutans &amp; elephants - facing destruction. Learn more: http://t.co/BnegzlxHv1 #SaveAceh",337980511655981057,LeoDiCaprio,Leonardo DiCaprio,2228,4157,2013-05-24 17:16:48,Twitter Web Client,"Los Angeles, CA",1
1901,"Thanks to @ChristiesInc, the incredibly generous artists &amp; participants - we made history Monday for environmental philanthropy. Thank you.",334690354756476930,LeoDiCaprio,Leonardo DiCaprio,1360,948,2013-05-15 15:22:53,TweetDeck,"Los Angeles, CA",1
1902,RT @glaad: VIDEO: GLAAD Board Member Steve Warren Calls on Supreme Court to Take Action at the #glaadawards http://t.co/3xFNoGj5IT #LGBT,334044563222179840,LeoDiCaprio,Leonardo DiCaprio,0,333,2013-05-13 20:36:44,TweetDeck,"Los Angeles, CA",1
1903,#11thHour auction is dedicated to protecting the last wild places on Earth. Thank you @ChristiesInc. The art: https://t.co/4ZlZJEfB2B,333992906979418112,LeoDiCaprio,Leonardo DiCaprio,922,808,2013-05-13 17:11:28,TweetDeck,"Los Angeles, CA",1
1904,Did u know less than 2% of charitable donations go to eco issues? Thrilled to partner w/ @ChristiesInc for #11thHour. http://t.co/UoPM1URmGz,333764435623673856,LeoDiCaprio,Leonardo DiCaprio,981,976,2013-05-13 02:03:37,Twitter Web Client,"Los Angeles, CA",1
